No	Category	Subcategory	Description	Qty	UOM	Price/Unit (RM)	Total (RM)	Update Date	Supplier	Note
805	Glass	Glass Sheet	6mm Clear Float Glass 48" x 84"	22	PCS	92.4	2032.8	2022-01-20	DRAGON CITY GLASS SUPPLY SDN BHD	
806	Glass	Glass Sheet	6mm Clear Float Glass 60" x 84"	4	PCS	119	476	2022-01-22	DRAGON CITY GLASS SUPPLY SDN BHD	
807	Glass	Glass Sheet	6mm Clear Float Glass 72" x 96"	1	PCS	163.20	163.2	2022-01-22	DRAGON CITY GLASS SUPPLY SDN BHD	
808	Gutter	Gutter Systems	0.47mm TCT Gutter Pre-Painted 18" Girth x 8ft	1	LTH	45	45			
809	Gutter	Gutter Systems	25mm x 4.5mm THK External Bracket	1	PCS	7.5	7.5			
810	Gutter	Gutter Systems	4" Dia Outlet	1	PCS	10.00	10.00			
811	Gutter	Gutter Systems	Arensi Gutter (F300) Chrome Bracket	1	PCS	3.5	3.5			
812	Gutter	Gutter Systems	Arensi Gutter (Grey F300) 5.8m	1	LTH	95	95			
813	Gutter	Gutter Systems	Arensi Gutter (Grey F300) Corner In	1	PCS	29.00	29.00			
814	Gutter	Gutter Systems	Arensi Gutter (Grey F300) Corner Out	1	PCS	29	29			
815	Gutter	Gutter Systems	Arensi Gutter (Grey F300) End Cap	1	PCS	12	12			
816	Gutter	Gutter Systems	Arensi Gutter (Grey F300) PVC Bracket	1	PCS	4.50	4.50			
817	Gutter	Gutter Systems	Arensi Gutter (Grey F300) Spouthead 4"	1	PCS	19	19			
818	Gutter	Gutter Systems	Downpipe 100mm x 50mm x 5.8m	7	LGTH	80	560	2025-03-24	Middy Industries Sdn Bhd	src=2025-03-24 IV-09678 MIDDY INDUSTRIES SDN BHD.pdf;code=M1-RWDP-2-4-6;verify_needed=1;wrong_category_fixed=1;normalized_case=1
819	Gutter	Gutter Systems	Downpipe 110/100mm x 5.8m	1	LTH	59.00	59			
820	Gutter	Gutter Systems	Downpipe Adaptor Socket 4"	7	PCS	6.2	43.4	2025-03-24	Middy Industries Sdn Bhd	src=2025-03-24 IV-09678 MIDDY INDUSTRIES SDN BHD.pdf;code=M2-MD-AS;verify_needed=1;wrong_category_fixed=1;normalized_case=1
821	Gutter	Gutter Systems	Downpipe Elbow 105deg	7	PCS	5.6	39.2	2025-03-24	Middy Industries Sdn Bhd	src=2025-03-27 IV-09679 MIDDY INDUSTRIES SDN BHD.pdf;code=M2-MD-E105;verify_needed=1;wrong_category_fixed=1;normalized_case=1
822	Gutter	Gutter Systems	Downpipe Elbow 135deg	7	PCS	5.6	39.2	2025-03-24	Middy Industries Sdn Bhd	src=2025-03-27 IV-09679 MIDDY INDUSTRIES SDN BHD.pdf;code=M2-MD-E135;verify_needed=1;wrong_category_fixed=1;normalized_case=1
823	Gutter	Gutter Systems	Downpipe Elbow 95deg	21	PCS	5.6	117.6	2025-03-24	Middy Industries Sdn Bhd	src=2025-03-24 IV-09678 MIDDY INDUSTRIES SDN BHD.pdf;code=M2-MD-E95;verify_needed=1;wrong_category_fixed=1;normalized_case=1
824	Gutter	Gutter Systems	Downpipe Pipe Clip	35	PCS	3	105	2025-03-24	Middy Industries Sdn Bhd	src=2025-03-24 IV-09678 MIDDY INDUSTRIES SDN BHD.pdf;code=M2-MD-PC;verify_needed=1;wrong_category_fixed=1;normalized_case=1
825	Gutter	Gutter Systems	Downpipe Reverse Elbow 105deg	10	PCS	6.3	63	2025-05-15	Middy Industries Sdn Bhd	src=2025-05-20 IV-09971 MIDDY INDUSTRIES SDN BHD.pdf;verify_needed=1;wrong_category_fixed=1;normalized_case=1
826	Gutter	Gutter Systems	Downpipe Socket	7	PCS	3.8	26.6	2025-03-24	Middy Industries Sdn Bhd	src=2025-03-24 IV-09678 MIDDY INDUSTRIES SDN BHD.pdf;code=M2-MD-S;verify_needed=1;wrong_category_fixed=1;normalized_case=1
827	Gutter	Gutter Systems	End Cap L/R		PCS	15				
828	Gutter	Gutter Systems	Gutter Accessories (Bracket 14 + Outlet 1 + Stop-End 2)	17	UNIT	4	68			Malay: Aksesori Gutter
829	Gutter	Gutter Systems	Main Rain Gutter 8ft	5	PCS	45	225			Malay: Gutter Mendung Utama; 8ft each; 5 lengths = 40ft
830	Gutter	Gutter Systems	Pre-Painted Gutter (Seni Bali) G26 0.47mm 14" Girth GT	9.7536	M	14.1486	137.999785	2025-04-08	THUNG HING METAL INDUSTRY SDN BHD	src=2025-04-08 SO 360336 THUNG HUNG METAL INDUSTRY SDN BHD.pdf;verify_needed=1;new_supplier_pending_standard=1;charge_not_material=1;excluded_charge=Transport RM80.00
831	Gutter	Gutter Systems	Pre-Painted Gutter (Seni Bali) G26 0.47mm 457mm Girth GT	4.8768	M	14.1486	68.99989248	2025-03-22	THUNG HING METAL INDUSTRY SDN BHD	src=2025-03-22 SO 359148 THUNG HUNG METAL INDUSTRY SDN BHD.pdf;verify_needed=1;new_supplier_pending_standard=1;packing=8ft x 2pcs
832	Gutter	Gutter Systems	Pre-Painted Gutter Seni Bali G28 0.35mm x 762mm (PU Foam)	32.6	M	28.5447	930.55722	2025-04-08	Thung Hing Metal Industry Sdn Bhd	src=2025-04-08 SO 360336 THUNG HUNG METAL INDUSTRY SDN BHD.pdf;verify_needed=1;mapped_from=packing_sum_24.6+8.0;new_supplier_pending_standard=1
833	Gutter	Gutter Systems	RWDP Adaptor Socket 4in	7	PCS	6.2	43.4	2025-03-24	Middy Industries Sdn Bhd	src=2025-03-24 IV-09678 MIDDY INDUSTRIES SDN BHD.pdf;code=M2-MD-AS;verify_needed=1
834	Gutter	Gutter Systems	RWDP Elbow 105deg	7	PCS	5.6	39.2	2025-03-24	Middy Industries Sdn Bhd	src=2025-03-27 IV-09679 MIDDY INDUSTRIES SDN BHD.pdf;code=M2-MD-E105;verify_needed=1
835	Gutter	Gutter Systems	RWDP Elbow 135deg	7	PCS	5.6	39.2	2025-03-24	Middy Industries Sdn Bhd	src=2025-03-27 IV-09679 MIDDY INDUSTRIES SDN BHD.pdf;code=M2-MD-E135;verify_needed=1
836	Gutter	Gutter Systems	RWDP Elbow 95deg	21	PCS	5.6	117.6	2025-03-24	Middy Industries Sdn Bhd	src=2025-03-24 IV-09678 MIDDY INDUSTRIES SDN BHD.pdf;code=M2-MD-E95;verify_needed=1
837	Gutter	Gutter Systems	RWDP Pipe Clip	35	PCS	3	105	2025-03-24	Middy Industries Sdn Bhd	src=2025-03-24 IV-09678 MIDDY INDUSTRIES SDN BHD.pdf;code=M2-MD-PC;verify_needed=1
838	Gutter	Gutter Systems	RWDP Rectangular Downpipe 100mm x 50mm x 5.8m	7	LGTH	80	560	2025-03-24	Middy Industries Sdn Bhd	src=2025-03-24 IV-09678 MIDDY INDUSTRIES SDN BHD.pdf;code=M1-RWDP-2-4-6;verify_needed=1
839	Gutter	Gutter Systems	RWDP Reverse Elbow 105deg	10	PCS	6.3	63	2025-05-15	Middy Industries Sdn Bhd	src=2025-05-20 IV-09971 MIDDY INDUSTRIES SDN BHD.pdf;verify_needed=1
840	Gutter	Gutter Systems	RWDP Socket	7	PCS	3.8	26.6	2025-03-24	Middy Industries Sdn Bhd	src=2025-03-24 IV-09678 MIDDY INDUSTRIES SDN BHD.pdf;code=M2-MD-S;verify_needed=1
841	Gutter	Gutter Systems	Strap/Clip Downpipe	3	PCS	3.00	9			
842	Hardware	Door Frame	Metal Door Frame 0.8mm x 130mm - 34"W x 84"H	1	PCS	100	100	2026-02-04		
843	Hardware	Door Frame	Metal Door Frame 0.8mm x 130mm - 34"W x 96"H	1	PCS	180	180	2026-02-04		
844	Hardware	Door Frame	Metal Door Frame 0.8mm x 130mm - 48"W x 84"H	1	PCS	120	120	2026-02-04		
845	Hardware	Door Frame	Metal Door Frame 0.8mm x 130mm - 48"W x 96"H	1	PCS	220	220	2026-02-04		
846	Hardware	Door Frame	Metal Door Frame 0.8mm x 130mm - 54"W x 84"H	1	PCS	140	140	2026-02-04		
847	Hardware	Door Frame	Metal Door Frame 0.8mm x 130mm - 60"W x 84"H	1	PCS	145	145	2026-02-04		
848	Hardware	Door Frame	Metal Door Frame 0.8mm x 130mm - 68"W x 84"H	1	PCS	150	150	2026-02-04		
849	Hardware	Door Hinges	4" Heavy Duty Stainless Steel Bearing Door Hinges (Pair)	1	PAIR	9	9	2026-02-04		
850	Hardware	Door Lock & Cylinder	Aman Deadbolt Lock 7301MB Single Cylinder	1	SET	33	33	2022-10-17	YIT LOONG BUILDING MATERIALS SDN BHD	
851	Hardware	Door Lock & Cylinder	Armor 8300 Tubular Lever Handle (0600)	1	PCS	39	39	2024-01-18	YIT LOONG BUILDING MATERIALS SDN BHD	
852	Hardware	Door Lock & Cylinder	Armor 8310 Tubular Lever Handle Lock	1	PCS	39	39	2022-04-07	YIT LOONG BUILDING MATERIALS SDN BHD	
853	Hardware	Door Lock & Cylinder	Armor ATL-R1506 Tubular Lever Lock	1	PCS	65	65	2024-03-17	YIT LOONG BUILDING MATERIALS SDN BHD	
854	Hardware	Door Lock & Cylinder	Conceal Folding Door Acc Lock Case T27	1	PCS	25	25	2021-12-30	YIT LOONG BUILDING MATERIALS SDN BHD	
855	Hardware	Door Lock & Cylinder	Conceal Folding Door Acc. Lockcase T29	1	PCS	13	13	2024-09-28	YIT LOONG BUILDING MATERIALS SDN BHD	
856	Hardware	Door Lock & Cylinder	Folding Door Acc. Lockcase T29 Black	1	PCS	11	11	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
857	Hardware	Door Lock & Cylinder	Folding Door Acc. ML1616 Black (F.SET)	1	SET	90	90	2024-01-20	YIT LOONG BUILDING MATERIALS SDN BHD	
858	Hardware	Door Lock & Cylinder	Folding Door Acc. ML1616 Black F99C	1	PCS	22	22	2024-01-20	YIT LOONG BUILDING MATERIALS SDN BHD	
859	Hardware	Door Lock & Cylinder	Folding Door Acc. ML1616 White	1	PCS	19.50	19.5	2024-01-20	YIT LOONG BUILDING MATERIALS SDN BHD	
860	Hardware	Door Lock & Cylinder	Grill Door Handle Lever	1	PCS	76	76	2026-01-31	MY STEEL HARDWARE SDN BHD	
861	Hardware	Door Lock & Cylinder	Grille Door Handle Lever	1	PCS	76	76			
862	Hardware	Door Lock & Cylinder	ML7025-SS Armor Lever Mortise	1	SET	60.00	60	2021-05-05	YIT LOONG BUILDING MATERIALS SDN BHD	
863	Hardware	Door Lock & Cylinder	Multipoint Lock Can MP807 12mm	1	PCS	1.8	1.8	2023-08-11	YIT LOONG BUILDING MATERIALS SDN BHD	
864	Hardware	Door Lock & Cylinder	NM2015/D60 SN Armor	1	PAIR	75	75	2024-03-26	YIT LOONG BUILDING MATERIALS SDN BHD	
865	Hardware	Door Lock & Cylinder	Profile Cylinder 70mm (Single)	1	PCS	25	25	2024-09-28	YIT LOONG BUILDING MATERIALS SDN BHD	
866	Hardware	Door Lock & Cylinder	SGLHR-2504 Guchi Hollow Lever (SS Satin)	1	SET	78	78	2023-02-22	YIT LOONG BUILDING MATERIALS SDN BHD	
867	Hardware	Door Lock & Cylinder	SGML 854000/SS ST Guchi Mortise	1	PCS	35	35	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
868	Hardware	Door Lock & Cylinder	SGML FB8550 ST Guchi 50mm x 85mm	1	PCS	45	45	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
869	Hardware	Door Lock & Cylinder	Sliding Door Lock (Generic)	1	PCS	22	22	2026-01-31	MY STEEL HARDWARE SDN BHD	
870	Hardware	Door Lock & Cylinder	Sliding Door Lock (Generic)	1	PCS	22	22			
871	Hardware	Door Lock & Cylinder	Sliding Door Lock (Generic)	1	PCS	22	22			
872	Hardware	Door Lock & Cylinder	Sliding Door Lock A5-25mm NA	1	PCS	8	8	2024-01-18	YIT LOONG BUILDING MATERIALS SDN BHD	
873	Hardware	Door Lock & Cylinder	Sliding Door Lock A6-32mm NA	1	PCS	8.00	8	2024-01-18	YIT LOONG BUILDING MATERIALS SDN BHD	
874	Hardware	Door Lock & Cylinder	Sliding Door Lock Double With Key SD4 BL	1	PCS	8	8	2024-01-18	YIT LOONG BUILDING MATERIALS SDN BHD	
875	Hardware	Door Lock & Cylinder	Sliding Door Lock HE6D 32mm BL	1	PCS	8	8	2024-01-18	YIT LOONG BUILDING MATERIALS SDN BHD	
876	Hardware	Door Lock & Cylinder	Sliding Door Lock J6 (Black)	1	PCS	22.5	22.5	2021-02-17		
877	Hardware	Door Lock & Cylinder	Sliding Door Lock J6 (White)	1	PCS	23	23	2021-02-08		
878	Hardware	Door Lock & Cylinder	Sliding Door Lock J6 BK	1	PCS	8	8	2024-01-18	YIT LOONG BUILDING MATERIALS SDN BHD	
879	Hardware	Door Lock & Cylinder	Sliding Door Lock J6 WH	1	PCS	8	8	2024-01-18	YIT LOONG BUILDING MATERIALS SDN BHD	
880	Hardware	Door Lock & Cylinder	Sliding Door Lock Teca A10 40mm BK	1	PCS	8	8	2024-01-18	YIT LOONG BUILDING MATERIALS SDN BHD	
881	Hardware	Door Lock & Cylinder	Sliding Door Lock Teca A10 40mm WH	1	PCS	8	8	2024-01-18	YIT LOONG BUILDING MATERIALS SDN BHD	
882	Hardware	Door Lock & Cylinder	Sliding Door Lock Teca A6-25mm BK	1	PCS	8	8	2024-01-18	YIT LOONG BUILDING MATERIALS SDN BHD	
883	Hardware	Door Lock & Cylinder	Sliding Door Lock Teca A6-25mm NA	1	PCS	8	8	2024-01-18	YIT LOONG BUILDING MATERIALS SDN BHD	
884	Hardware	Door Lock & Cylinder	Sliding Door Lock Teca A6-25mm WH	1	PCS	8.00	8	2024-01-18	YIT LOONG BUILDING MATERIALS SDN BHD	
885	Hardware	Door Lock & Cylinder	Stainless Steel Door Lock Body	2	SET	48.00	96	2025-05-21		
886	Hardware	Door Lock & Cylinder	SUC65 Floor Hinges SUHCCO Hold Open	1	PCS	110.00	110	2022-04-07	YIT LOONG BUILDING MATERIALS SDN BHD	
887	Hardware	Door Lock & Cylinder	SUC65 Floor Hinges SUHCCO Hold Open BK	1	PCS	110	110	2022-04-07	YIT LOONG BUILDING MATERIALS SDN BHD	
888	Hardware	Door Lock & Cylinder	Swing Door Lock 41054	1	PCS	55	55	2022-02-23	YIT LOONG BUILDING MATERIALS SDN BHD	
889	Hardware	Door Lock & Cylinder	VSP 605 Noble Door Lock With Single	1	SET	15	15	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
890	Hardware	Door Lock & Cylinder	VSP 606 Noble Door Lock With Dummy Handle	1	SET	15.00	15	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
891	Hardware	Door Lock & Cylinder	VSP DC-052 Door Closer (Non Hold) Silver	1	PCS	40.00	40	2024-04-01	YIT LOONG BUILDING MATERIALS SDN BHD	
892	Hardware	Door Lock & Cylinder	VSP V84-EN3 Floor Spring (SS)	1	PCS	180.00	180	2025-02-22	YIT LOONG BUILDING MATERIALS SDN BHD	
893	Hardware	Door Lock & Cylinder	Window Crescent Lock ML817 BL	1	PCS	2.8	2.8	2022-08-15	YIT LOONG BUILDING MATERIALS SDN BHD	
894	Hardware	Multipoint Lock & Accessories	Avio F60L Door Magnet Plate (White)	1	PCS	1	1	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
895	Masonry	Bricks & Blocks	9'' X 30" Cement Half Round Drain (Longkang)	1	PCS	7	7	2025-11-18	E SHENG HARDWARE (JH) SDN BHD	
896	Masonry	Bricks & Blocks	Cement Bricks	1800	PCS	0.27	486	2025-11-24	HMT TRADING SDN BHD	
897	Masonry	Bricks & Blocks	Cement Bricks 215 mm (L) x 102 mm (W) x 65 mm (H)	2250	PCS	0.28	630	2025-10-08	E SHENG HARDWARE (JH) SDN BHD	
898	Masonry	Bricks & Blocks	Precast U-Drain 300 x 300 x 1m	7	M	65	455			
899	Masonry	Bricks & Blocks	Roman Column RP11 (10" x 8)	10	PCS	110	1100	2025-11-20	NILAI AGRICULTURE ENTERPRISE	Malay: Tiang Roman
900	Masonry	Bricks & Blocks	Sand Brick (520pcs/Pallet)	1	PALLET	150	150	2025-10-20	E SHENG HARDWARE (JH) SDN BHD	
901	Masonry	Bricks & Blocks	Starken AAC Light Weight Block 100mm x 200mm x 600mm	1	PCS	4.5	4.5	2026-02-04	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	AAC Block
902	Masonry	Bricks & Blocks	Starken AAC Thin Bed Adhesive 40kg (Bag)	1	BAG	38	38	2026-02-04	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	AAC Block
903	Masonry	Bricks & Blocks	U-Drain Cover/Grating (Per 1m)	7	M	70.00	490			Malay: Untuk = For
904	Masonry	Render & Plaster	A1 Plaster Lime 10kg	15	BAG	9	135	2025-11-20	NILAI AGRICULTURE ENTERPRISE	Malay: Kapur Air
905	Masonry	Render & Plaster	Hydrated Lime (Plaster Lime) 10kg	3	BAG	26.5	79.5	2025-07-31	NILAI AGRICULTURE ENTERPRISE	Kapur air
906	Masonry	Render & Plaster	PVC Corner Bead HYP A3 (100 PCS/Box)	1	BOX	40	40	2025-12-15	NILAI AGRICULTURE ENTERPRISE	Original line also mentioned "kapur air 10kg"
907	Masonry	Render & Plaster	PYE 921 Render 25kg	87.5	PCS	17.5	1531.25	2025-12-15	NILAI AGRICULTURE ENTERPRISE	Verify qty/price/total (data shifted)
908	Paint	Exterior Paint	Colourland Exterior Paint WeatherFlex 20YY 43/200 5L	2	PCS	132	264	2026-03-11	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	ref=QT-005950
909	Paint	Exterior Sealer	Mesa Trade Wall Sealer 18L (Exterior)	1	PCS	160	160	2026-03-11	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	ref=QT-005950
910	Paint	Interior Paint	Colourland Interior Paint VinylSilk 30YY 68/024 5L	2	PCS	121	242	2026-03-11	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	ref=QT-005950
911	Paint	Interior Undercoat	Colourland Emulsion Paint Super ColourLite White 9102 18L (Interior Undercoat)	1	PCS	80	80	2026-03-11	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	ref=QT-005950
912	Paint	Undercoat	Colourland Emulsion Paint Super ColourLite White 9102 18L (Interior Undercoat)	1	PCS	80	80	2026-03-11	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	ref=QT-005950
913	Plumbing	Pipes & Fittings	Black Rubber Hose 1/2" x 100ft	1	ROLL	75.00	75	2022-08-07	YIT LOONG BUILDING MATERIALS SDN BHD	
914	Plumbing	Pipes & Fittings	Black Rubber Hose 1/2" x 50ft	1	ROLL	40	40	2022-08-07	YIT LOONG BUILDING MATERIALS SDN BHD	
915	Plumbing	Pipes & Fittings	Black Rubber Hose 3/4" x 100ft	1	ROLL	135	135	2022-08-07	YIT LOONG BUILDING MATERIALS SDN BHD	
916	Plumbing	Pipes & Fittings	Brass Fitting 1/2in	1	PCS	2.5	2.5	2026-02-11	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	src=QT-005928
917	Plumbing	Pipes & Fittings	Brass Fitting 1/2in	1	PCS	2.50	2.5	2026-02-13	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	src=I-090102+I-090103
918	Plumbing	Pipes & Fittings	Long Bend 4"	1	PKT	8.4	8.4	2022-08-07	YIT LOONG BUILDING MATERIALS SDN BHD	
919	Plumbing	Pipes & Fittings	MD Big PVC Cement Pail (Blue)	6	PCS	17	102	2025-11-20	NILAI AGRICULTURE ENTERPRISE	
920	Plumbing	Pipes & Fittings	No.70 PVC Pipe Glue (Solvent Cement) 500g	1	TIN	10	10	2025-10-07	E SHENG HARDWARE (JH) SDN BHD	
921	Plumbing	Pipes & Fittings	Poly Equal Socket 25mm x 25mm	1	PCS	6	6	2026-02-12	KOTA MAKMUR ELEKTRIKAL & PERABOT	src=Receipt;ocr=1
922	Plumbing	Pipes & Fittings	Poly RDC Tee 32mm x 25mm	1	PCS	4.5	4.5	2026-02-12	KOTA MAKMUR ELEKTRIKAL & PERABOT	src=Receipt;ocr=1
923	Plumbing	Pipes & Fittings	PVC Elbow 90deg Dia20.00mm	1	UNIT	0.9	0.9	2026-02-21	https://www.ewarehouse.my/	
924	Plumbing	Pipes & Fittings	PVC Elbow 90deg Dia32.00mm	6	UNIT	1.5	9	2025-08-13		
925	Plumbing	Pipes & Fittings	PVC Fitting Double End Socket 100mm (4")	1	PCS	9.5	9.5	2026-03-11	CHENG HUAT HARDWARE SDN BHD	variant=100mm (4");src=2026-03_0011;img=E7Kwd8AsjG.png;type=PRICE_LIST;verify_needed=1
926	Plumbing	Pipes & Fittings	PVC Fitting Double End Socket 32mm (1-1/4")	1	PCS	1.43	1.43		CHENG HUAT HARDWARE ENTERPRISE	
927	Plumbing	Pipes & Fittings	PVC Fitting Double End Socket 50mm (2")	1	PCS	4.3	4.3	2026-03-11	CHENG HUAT HARDWARE SDN BHD	variant=50mm (2");src=2026-03_0011;img=E7Kwd8AsjG.png;type=PRICE_LIST;verify_needed=1
928	Plumbing	Pipes & Fittings	PVC Fitting Elbow Socket 25mm (1")	1	PCS	1.21	1.21		CHENG HUAT HARDWARE ENTERPRISE	
929	Plumbing	Pipes & Fittings	PVC Fitting End Cap 100mm (4")	1	PCS	13.2	13.2			src=chenghuatgroup.com.my;src=pdf.pdf;page=114;verify_needed=1
930	Plumbing	Pipes & Fittings	PVC Fitting End Cap 15mm (1/2")	1	PCS	0.4	0.4			src=chenghuatgroup.com.my;src=pdf.pdf;page=109;verify_needed=1
931	Plumbing	Pipes & Fittings	PVC Fitting End Cap 20mm (3/4")	1	PCS	0.45	0.45		CHENGHUATGROUP.COM.MY	src=chenghuatgroup.com.my;date_assumed_from_batch=2026-03
932	Plumbing	Pipes & Fittings	PVC Fitting End Cap 25mm (1")	1	PCS	0.55	0.55		CHENGHUATGROUP.COM.MY	src=chenghuatgroup.com.my;date_assumed_from_batch=2026-03
933	Plumbing	Pipes & Fittings	PVC Fitting End Cap 32mm (1-1/4")	1	PCS	1.32	1.32		CHENG HUAT HARDWARE ENTERPRISE	
934	Plumbing	Pipes & Fittings	PVC Fitting Equal Elbow 25mm (1")	1	PCS	1.37	1.37		CHENG HUAT HARDWARE ENTERPRISE	
935	Plumbing	Pipes & Fittings	PVC Fitting Equal Elbow 32mm (1-1/4")	1	PCS	2.20	2.2	2026-03-11	CHENG HUAT HARDWARE SDN BHD	variant=32mm (1-1/4");src=2026-03_0011;img=E7Kwd8AsjG.png;type=PRICE_LIST;verify_needed=1
936	Plumbing	Pipes & Fittings	PVC Fitting Equal Elbow 50mm (2")	1	PCS	6.05	6.05			src=chenghuatgroup.com.my;src=pdf.pdf;page=117;verify_needed=1
937	Plumbing	Pipes & Fittings	PVC Fitting Equal Tee 20mm (3/4")	1	PCS	1.21	1.21		CHENG HUAT HARDWARE ENTERPRISE	
938	Plumbing	Pipes & Fittings	PVC Fitting Faucet (P/T) Elbow [1/2"-2"]	1	PCS	2.9	2.9		CHENGHUATGROUP.COM.MY	src=chenghuatgroup.com.my;date_assumed_from_batch=2026-03
939	Plumbing	Pipes & Fittings	PVC Fitting Faucet (P/T) Elbow 40mm (1-1/2")	1	PCS	2.9	2.9	2026-03-11	CHENG HUAT HARDWARE SDN BHD	variant=40mm (1-1/2");src=2026-03_0011;img=E7Kwd8AsjG.png;type=PRICE_LIST;verify_needed=1
940	Plumbing	Pipes & Fittings	PVC Fitting Faucet (P/T) Socket [1/2"-2"]	1	PCS	2.9	2.9		CHENGHUATGROUP.COM.MY	src=chenghuatgroup.com.my;date_assumed_from_batch=2026-03
941	Plumbing	Pipes & Fittings	PVC Fitting Faucet (P/T) Socket 25mm (1")	1	PCS	1.50	1.5		CHENGHUATGROUP.COM.MY	src=chenghuatgroup.com.my;date_assumed_from_batch=2026-03
942	Plumbing	Pipes & Fittings	PVC Fitting Faucet (P/T) Socket 40mm (1-1/2")	1	PCS	2.9	2.9	2026-03-11	CHENG HUAT HARDWARE SDN BHD	variant=40mm (1-1/2");src=2026-03_0011;img=E7Kwd8AsjG.png;type=PRICE_LIST;verify_needed=1
943	Plumbing	Pipes & Fittings	PVC Fitting Plug 4"	1	PCS	10.45	10.45			src=chenghuatgroup.com.my;src=pdf.pdf;page=114;verify_needed=1
944	Plumbing	Pipes & Fittings	PVC Fitting Reducer Socket 25mm x 15mm (1" x 1/2")	1	PCS	0.7	0.7			src=chenghuatgroup.com.my;snap=2026-03_0011;img=p063.png;type=PRICE_LIST;verify_needed=1
945	Plumbing	Pipes & Fittings	PVC Fitting Reducer Socket 25mm x 20mm (1" x 3/4")	1	PCS	0.8	0.8			src=chenghuatgroup.com.my;snap=2026-03_0011;img=p062.png;type=PRICE_LIST;verify_needed=1
946	Plumbing	Pipes & Fittings	PVC Fitting Reducer Socket 32mm x 20mm (1-1/4" x 3/4")	1	PCS	0.9	0.9			src=chenghuatgroup.com.my;snap=2026-03_0011;img=p062.png;type=PRICE_LIST;verify_needed=1
947	Plumbing	Pipes & Fittings	PVC Fitting Reducer Socket 32mm x 25mm (1-1/4" x 1")	1	PCS	1.1	1.1			src=chenghuatgroup.com.my;snap=2026-03_0011;img=p061.png;type=PRICE_LIST;verify_needed=1
948	Plumbing	Pipes & Fittings	PVC Fitting Reducer Socket 40mm x 20mm (1-1/2" x 3/4")	1	PCS	1	1			src=chenghuatgroup.com.my;snap=2026-03_0011;img=p062.png;type=PRICE_LIST;verify_needed=1
949	Plumbing	Pipes & Fittings	PVC Fitting Reducer Socket 40mm x 25mm (1-1/2" x 1")	1	PCS	1.2	1.2			src=chenghuatgroup.com.my;snap=2026-03_0011;img=p061.png;type=PRICE_LIST;verify_needed=1
950	Plumbing	Pipes & Fittings	PVC Fitting Reducer Socket 40mm x 32mm (1-1/2" x 1-1/4")	1	PCS	1.2	1.2			src=chenghuatgroup.com.my;snap=2026-03_0011;img=p062.png;type=PRICE_LIST;verify_needed=1
951	Plumbing	Pipes & Fittings	PVC Fitting Reducer Socket 50mm x 15mm (2" x 1/2")	1	PCS	1.1	1.1			src=chenghuatgroup.com.my;src=pdf.pdf;page=117;verify_needed=1
952	Plumbing	Pipes & Fittings	PVC Fitting Reducer Socket 50mm x 20mm (2" x 3/4")	1	PCS	1.3	1.3			src=chenghuatgroup.com.my;snap=2026-03_0011;img=p062.png;type=PRICE_LIST;verify_needed=1
953	Plumbing	Pipes & Fittings	PVC Fitting Reducer Socket 50mm x 25mm (2" x 1")	1	PCS	1.6	1.6			src=chenghuatgroup.com.my;snap=2026-03_0011;img=p061.png;type=PRICE_LIST;verify_needed=1
954	Plumbing	Pipes & Fittings	PVC Fitting Reducer Socket 50mm x 32mm (2" x 1-1/4")	1	PCS	1.60	1.6			src=chenghuatgroup.com.my;snap=2026-03_0011;img=p062.png;type=PRICE_LIST;verify_needed=1
955	Plumbing	Pipes & Fittings	PVC Fitting Reducer Socket 50mm x 40mm (2" x 1-1/2")	1	PCS	1.80	1.8			src=chenghuatgroup.com.my;snap=2026-03_0011;img=p061.png;type=PRICE_LIST;verify_needed=1
956	Plumbing	Pipes & Fittings	PVC Fitting Reducer Tee 40mm x 20mm (1-1/2" x 3/4")	1	PCS	4.25	4.25			src=chenghuatgroup.com.my;snap=2026-03_0011;img=p063.png;type=PRICE_LIST;verify_needed=1
957	Plumbing	Pipes & Fittings	PVC Fitting Reducing Elbow 25mm x 15mm (1" x 1/2")	1	PCS	1.2	1.2			src=chenghuatgroup.com.my;src=pdf.pdf;page=110;verify_needed=1
958	Plumbing	Pipes & Fittings	PVC Fitting Reducing Tee 40mm x 32mm (1-1/2" x 1-1/4")	1	PCS	4.25	4.25			src=chenghuatgroup.com.my;snap=2026-03_0011;img=p063.png;type=PRICE_LIST;verify_needed=1
